,Date,User,Tweet,num_of_likes,num_of_retweet,CleanTweet,Subjectivity,Polarity,Score
2425,2022-01-04 12:13:30+00:00,Aylaazari,@Johnjesse___ At least he’d tell you how you will die,0,0,at least he d tell you how you will die,0.4,-0.3,Negative
2426,2022-01-04 12:13:10+00:00,Aylaazari,@RexChapman Okkkur https://t.co/JeBhjMFt1H,0,0,okkkur,0.0,0.0,Neutral
2427,2022-01-04 11:17:31+00:00,Aylaazari,@KR3Wmatic Bangs,0,0,bangs,0.0,0.0,Neutral
2428,2022-01-04 09:23:05+00:00,Aylaazari,@percy_otto @KR3Wmatic Deficient God,0,0,deficient god,0.7,-0.4,Negative
2429,2022-01-04 09:22:24+00:00,Aylaazari,"@NnukwuIjele @4ler @Naija_PR Y’all were the first to intrude into someone’s life where she was happy with her father, learn to respect people but you can’t because what do houseflies understand about respect",0,0,y all were first intrude into someone s life where she was happy with her father learn respect people but you can t because what do houseflies understand about respect,0.6666666666666666,0.525,Positive
2430,2022-01-04 09:17:21+00:00,Aylaazari,"@NnukwuIjele @4ler @Naija_PR Right after you apologize to the single tree that replaces the air you waste, you don’t deserve to be with the rest of humanity, Fxck out",0,0,right after you apologize single tree that replaces air you waste you don t deserve be with rest humanity fxck out,0.25,0.0047619047619047545,Positive
2431,2022-01-04 09:13:27+00:00,Aylaazari,"@iNnerLiiight @4ler @Naija_PR You take up space, end your existence",0,0,you take up space end your existence,0.0,0.0,Neutral
2432,2022-01-04 09:13:01+00:00,Aylaazari,@pre_ttyfeminine @4ler @Naija_PR Someone you’d wish to be and would never come close,1,0,someone you d wish be would never come close,0.0,0.0,Neutral
2433,2022-01-04 09:06:34+00:00,Aylaazari,"@Master_inno Gender / ethnic wars early this morning, Nigerians tho 😆",0,0,gender ethnic wars early this morning nigerians tho,0.3,0.1,Positive
2434,2022-01-04 09:04:50+00:00,Aylaazari,"@Postsubman much and you feel you can’t stand it, kindly pay him well for the money he lavished on you in school and factor, the ridiculous inflation and currency depreciation and devaluation naira has undergone!",0,0,much you feel you can t stand it kindly pay him well money he lavished you school factor ridiculous inflation currency depreciation devaluation naira has undergone,0.7000000000000001,0.1277777777777778,Positive
2435,2022-01-04 09:04:40+00:00,Aylaazari,"@Postsubman Hi, think well before you do this, the lawyer might be an Ahole, but your baby daddy has been with you through thick and thin, another great guy may come along would you jump to another man when tht happens? 
My opinion, don’t leave him if you can, but if the difference is too…",0,0,hi think well before you do this lawyer might be ahole but your baby daddy has been with you through thick thin another great guy may come along would you jump another man when tht happens my opinion don t leave him if you can but if difference is too,0.6916666666666668,0.033333333333333326,Positive
2436,2022-01-04 08:57:41+00:00,Aylaazari,"@MohBest2 @Naija_PR E pain you, squirrel to your hole 🕳.",0,0,e pain you squirrel your hole,0.0,0.0,Neutral
2437,2022-01-04 08:56:54+00:00,Aylaazari,"@TeddyGambit @MohBest2 @Naija_PR 23 likes from Nigerians is as useless as the Nigerian govt, itself, I would do well without your decayed herd ignorance thank you",0,0,23 likes nigerians is as useless as nigerian govt itself i would do well without your decayed herd ignorance thank you,0.2,-0.5,Negative
2438,2022-01-04 08:55:08+00:00,Aylaazari,"@4ler @NnukwuIjele @Naija_PR You are the miserable one,",3,0,you are miserable one,1.0,-1.0,Negative
2439,2022-01-04 08:54:29+00:00,Aylaazari,@NnukwuIjele @4ler @Naija_PR Why are you talking here? You mice,0,0,why are you talking here you mice,0.0,0.0,Neutral
2440,2022-01-04 08:53:49+00:00,Aylaazari,@4ler @Naija_PR I would be happy I have a Child and love them regardless,0,0,i would be happy i have child love them regardless,0.8,0.65,Positive
2441,2022-01-04 02:24:09+00:00,Aylaazari,@ChiomaPrisca14 @SandraAdaeze4 @omo_igboo @Naija_PR Want**,0,0,want,0.0,0.0,Neutral
2442,2022-01-04 02:24:01+00:00,Aylaazari,@ChiomaPrisca14 @SandraAdaeze4 @omo_igboo @Naija_PR Address people the way they wanted to be address,1,0,address people way they wanted be address,0.0,0.0,Neutral
2443,2022-01-04 02:23:17+00:00,Aylaazari,@AsherofLagos You are still awake? 😂,0,0,you are still awake,0.0,0.0,Neutral
2444,2022-01-04 02:18:58+00:00,Aylaazari,@AsherofLagos Open the door let me enter,0,0,open door let me enter,0.5,0.0,Neutral
2445,2022-01-04 02:17:49+00:00,Aylaazari,@Naija_PR Beautiful 🤩,3,0,beautiful,1.0,0.85,Positive
2446,2022-01-04 02:17:27+00:00,Aylaazari,@_jaybee81 @Naija_PR You didn’t even have a house of your own,6,0,you didn t even have house your own,1.0,0.6,Positive
2447,2022-01-04 02:17:06+00:00,Aylaazari,"@SandraAdaeze4 @omo_igboo @Naija_PR She not he,",1,0,she not he,0.0,0.0,Neutral
2448,2022-01-04 02:16:39+00:00,Aylaazari,"@4ler @Naija_PR May you birth trans and gay children, ode",5,0,may you birth trans gay children ode,0.5833333333333334,0.4166666666666667,Positive
2449,2022-01-04 02:15:45+00:00,Aylaazari,@MohBest2 @Naija_PR Yes you are the only disgusting variable in this,2,0,yes you are only disgusting variable this,1.0,-0.5,Negative
2450,2022-01-04 01:35:11+00:00,Aylaazari,"@ABYalley Your correlation analysis is shocking, and deceptive",1,0,your correlation analysis is shocking deceptive,1.0,-1.0,Negative
2451,2022-01-04 00:38:40+00:00,Aylaazari,"@Curious_Jonn @mykael_yuddy The backup “so you later came here” is just epic 😂…. Is like they will just sit down and be tabbing you, so you later came hereeeeeee 🎵 😂",1,0,backup so you later came here is just epic is like they will just sit down be tabbing you so you later came hereeeeeee,0.17222222222222222,-0.013888888888888895,Negative
2452,2022-01-04 00:37:03+00:00,Aylaazari,"@Curious_Jonn @mykael_yuddy Aswear, Evil beings, savage af. Like I go juz Dey laugh for hell be that 🤣",1,0,aswear evil beings savage af like i go juz dey laugh hell be that,0.55,-0.35,Negative
2453,2022-01-03 23:09:38+00:00,Aylaazari,@LabistaLupin @KR3Wmatic The point is so you later went there (came here)….,1,0,point is so you later went there came here,0.0,0.0,Neutral
2455,2022-01-03 21:31:05+00:00,Aylaazari,"@mykael_yuddy So you later came here, so you later came here ?",1,0,so you later came here so you later came here,0.0,0.0,Neutral
2456,2022-01-03 21:23:33+00:00,Aylaazari,"@Unclegold1 @KR3Wmatic Aswear….. 

Plus that woman crying was so good, I was almost crying 😭",1,0,aswear plus that woman crying was so good i was almost crying,0.6000000000000001,0.09999999999999998,Positive
2457,2022-01-03 19:18:32+00:00,Aylaazari,"@ulxma @VivianOkezie_ All the ladies in your family are tall, so beautiful",0,0,all ladies your family are tall so beautiful,1.0,0.85,Positive
2458,2022-01-03 18:56:20+00:00,Aylaazari,"@faithomino @Tarelayefa3 Anyone should be able to open a door for anybody, whoever gets to the door first, and perhaps the woman could draw out his chair and he in turn draw hers out. That seems fair. Perhaps just perhaps we don’t have to throw away the baby with the bath water,",2,0,anyone should be able open door anybody whoever gets door first perhaps woman could draw out his chair he turn draw hers out that seems fair perhaps just perhaps we don t have throw away baby with bath water,0.5895833333333333,0.3625,Positive
2459,2022-01-03 17:44:24+00:00,Aylaazari,"@Curious_Jonn @okonta_hilda Can they just leave you alone,  when you watch some atheist videos stupid adverts from Churches pop up what’s their issue",0,0,can they just leave you alone when you watch some atheist videos stupid adverts churches pop up what s their issue,1.0,-0.7999999999999999,Negative
2460,2022-01-03 14:43:45+00:00,Aylaazari,@NunguaCurry @BCareful_ @Temitayo_GQ That’s what they are good for,0,0,that s what they are good,0.6000000000000001,0.7,Positive
2462,2022-01-03 10:53:55+00:00,Aylaazari,"@naejwa_r Stoopppppp when they were watching luffy and zoro and they were like why is he not the captain, look at his power and he is not the captain bla bla 😆 omg goosebumps, when they recruited the giants when luffy finished tht cipher pol guy fast fast, omoooooo",1,0,stoopppppp when they were watching luffy zoro they were like why is he not captain look at his power he is not captain bla bla omg goosebumps when they recruited giants when luffy finished tht cipher pol guy fast fast omoooooo,0.6,0.2,Positive
2463,2022-01-03 10:17:51+00:00,Aylaazari,"@naejwa_r Every fucking time the whole build up my goodness, Zoro cutting water, lucciiiiiiiiiiiii how Luffy won, then how they left nahhhhhhhhh best est",1,0,every fucking time whole build up my goodness zoro cutting water lucciiiiiiiiiiiii how luffy won then how they left nahhhhhhhhh best est,0.48,0.0,Neutral
2464,2022-01-02 22:24:00+00:00,Aylaazari,"@Nnestainless You know, let me admire the bearded jaws and semi 6 pack in peace 😂",0,0,you know let me admire bearded jaws semi 6 pack peace,0.0,0.0,Neutral
2465,2022-01-02 22:16:55+00:00,Aylaazari,"@Nnestainless Peace. 

Ability to gawk and fawn over fine men/women 😂. And we love eet",0,0,peace ability gawk fawn over fine men women we love eet,0.55,0.45833333333333337,Positive
2466,2022-01-02 22:13:24+00:00,Aylaazari,@Comrade_emyness I end it here. You won’t here from my wisdom anymore Ewu 🐐,0,0,i end it here you won t here my wisdom anymore ewu,0.0,0.0,Neutral
2467,2022-01-02 22:12:22+00:00,Aylaazari,"@Comrade_emyness I have a good man Atùrù Hausa, and he’d never lay a hand on his fellow man talk less of a woman go and learn manners … biko.

You can actually be a a better person. Co borrow sense",0,0,i have good man at r hausa he d never lay hand his fellow man talk less woman go learn manners biko you can actually be better person co borrow sense,0.3888888888888889,0.3444444444444444,Positive
2468,2022-01-02 22:05:18+00:00,Aylaazari,@jojoxcvii Jesus,1,0,jesus,0.0,0.0,Neutral
2469,2022-01-02 22:02:23+00:00,Aylaazari,Every day!! https://t.co/XWQVylizVY,0,0,every day,0.0,0.0,Neutral
2470,2022-01-02 21:50:55+00:00,Aylaazari,"@Comrade_emyness Somewhere out there there is a tree whose single purpose is to replace the stench filled oxygen you waste, go find it and apologize!you are a waste to the human existence and a Vomit of what it means to be a Man and a good one at that.Tueh.🤮 
 I would no longer acknowledge you!",0,0,somewhere out there there is tree whose single purpose is replace stench filled oxygen you waste go find it apologize you are waste human existence vomit what it means be man good one at that tueh i would no longer acknowledge you,0.3023809523809524,0.13392857142857142,Positive
2471,2022-01-02 21:48:27+00:00,Aylaazari,"@Comrade_emyness Deplorable, your stale take on my brain having cashew water is not only baseless but quite poor, and It doesn’t matter if you are her Spirit you don’t deserve to stand by her shadow for hitting her, I can only explain to you but I can’t understand it for your decayed yoke brain",0,0,deplorable your stale take my brain having cashew water is not only baseless but quite poor it doesn t matter if you are her spirit you don t deserve stand by her shadow hitting her i can only explain you but i can t understand it your decayed yoke brain,0.8,-0.3,Negative
2472,2022-01-02 21:36:56+00:00,Aylaazari,@maxvayshia @ChuGailx 🤣 Africans and spirituality when something is off,0,0,africans spirituality when something is off,0.0,0.0,Neutral
2473,2022-01-02 21:35:20+00:00,Aylaazari,"@osh__la @wonnnder_land @UcheKl Hybrid 😂,  

Just kidding Half cast is usually seen to be denigratory I believe saying mixed race should be better, 🤷🏽‍♀️ .",0,0,hybrid just kidding half cast is usually seen be denigratory i believe saying mixed race should be better,0.29166666666666663,0.020833333333333343,Positive
2474,2022-01-02 21:32:09+00:00,Aylaazari,@UcheKl Owwww Dammmmmn https://t.co/aCeamDKh1w,0,0,owwww dammmmmn,0.0,0.0,Neutral
2475,2022-01-02 21:29:29+00:00,Aylaazari,"@Comrade_emyness It’s a metaphor for your small brain, small ego, small imagination and reprehensible character. 
Never hit a woman, learn how to communicate without fists it shows maturity Agadi…",0,0,it s metaphor your small brain small ego small imagination reprehensible character never hit woman learn how communicate without fists it shows maturity agadi,0.4000000000000001,-0.25,Negative
2476,2022-01-02 21:14:55+00:00,Aylaazari,"@Comrade_emyness @folaranmi691 @Ayomide I don’t need to know her to speak against violence, if you can’t find better ways to talk or correct her shut up and learn from others. 
You really should be ashamed to open your hole to boast of hitting your woman you claim to love. https://t.co/N3feZ1m7D0",1,1,i don t need know her speak against violence if you can t find better ways talk or correct her shut up learn others you really should be ashamed open your hole boast hitting your woman you claim love,0.44999999999999996,0.3,Positive
2477,2022-01-02 21:07:31+00:00,Aylaazari,"@Comrade_emyness @folaranmi691 @Ayomide Stop hitting women go and deck your mates outside, small man 😆",1,1,stop hitting women go deck your mates outside small man,0.225,-0.125,Negative
2478,2022-01-02 21:06:43+00:00,Aylaazari,"@Comrade_emyness Onye ara co-ask, men who batter their wife claim they love them, go and learn what love is not what your small, puny male ego convinces you it is,",0,0,onye ara co ask men who batter their wife claim they love them go learn what love is not what your small puny male ego convinces you it is,0.42500000000000004,0.1875,Positive
2479,2022-01-02 20:39:57+00:00,Aylaazari,"@Comrade_emyness Ode, you are a proud goat, to assault a person and use love to cover it. Ode 😆",0,0,ode you are proud goat assault person use love cover it ode,0.8,0.65,Positive
2480,2022-01-02 19:38:23+00:00,Aylaazari,"@Comrade_emyness @Ayomide You decked someone and you can open your foul cavity , tueh,",0,0,you decked someone you can open your foul cavity tueh,0.5,0.0,Neutral
2481,2022-01-02 19:36:40+00:00,Aylaazari,"@Essygold_ @Ayomide It’s Hard Hunny, most esp for some of those who don’t like to hurt ppl",0,0,it s hard hunny most esp some those who don t like hurt ppl,0.5208333333333333,0.10416666666666666,Positive
2482,2022-01-02 19:34:16+00:00,Aylaazari,@DaveTorty @Obinna_esq Gbamsolutely,0,0,gbamsolutely,0.0,0.0,Neutral
2483,2022-01-02 17:28:04+00:00,Aylaazari,"@jayfiifipaulo @Chuma_47 @_msvick Then it’s not for you, breathe",0,0,then it s not you breathe,0.0,0.0,Neutral
2484,2022-01-02 17:22:35+00:00,Aylaazari,"@urchilla01 I followed him, even though I don’t agree with him, I am a woman and I believe some other women would too, it’s something new and ppl blindly follow any new thing good or bad.",0,0,i followed him even though i don t agree with him i am woman i believe some other women would too it s something new ppl blindly follow any new thing good or bad,0.5362373737373737,-0.058712121212121195,Negative
2485,2022-01-02 16:36:20+00:00,Aylaazari,@tunde_ti @afolwalex @ChekwubeMbaoma @MgajiInnocent @amandaoruh Got nada https://t.co/aIXdTby3zk,0,0,got nada,0.0,0.0,Neutral
2486,2022-01-02 16:24:55+00:00,Aylaazari,@Johnjesse___ Respect my beliefs pls,0,0,respect my beliefs pls,0.0,0.0,Neutral
2487,2022-01-02 16:23:45+00:00,Aylaazari,@PsychMove @Ebukings5 @ipn_idoma @MobilePunch Broccoooooo 🤣,1,0,broccoooooo,0.0,0.0,Neutral
2488,2022-01-02 16:23:21+00:00,Aylaazari,@PsychMove @ipn_idoma @MobilePunch Lemao drag them 😂,1,0,lemao drag them,0.07083333333333333,-0.1,Negative
2489,2022-01-02 16:21:46+00:00,Aylaazari,@tunde_ti @afolwalex @ChekwubeMbaoma @MgajiInnocent @amandaoruh Omo 😩😩😩😩😩,0,0,omo,0.0,0.0,Neutral
2490,2022-01-02 15:01:54+00:00,Aylaazari,@tunde_ti @Judas_isca609 @ChekwubeMbaoma @MgajiInnocent @amandaoruh Co -ask 🙄,0,0,co ask,0.0,0.0,Neutral
2491,2022-01-02 14:50:25+00:00,Aylaazari,@Micheal05559344 @MgajiInnocent @shattawalegh Lol so Chinese trading with Ghana means they are poor ? 😂,0,0,lol so chinese trading with ghana means they are poor,0.4333333333333333,0.13333333333333333,Positive
2492,2022-01-02 14:47:32+00:00,Aylaazari,"@ChekwubeMbaoma @tunde_ti @Judas_isca609 @MgajiInnocent @amandaoruh You just know, 😂 ?",1,0,you just know,0.0,0.0,Neutral
2493,2022-01-02 14:47:03+00:00,Aylaazari,@tunde_ti @ChekwubeMbaoma @MgajiInnocent @amandaoruh What does Christianity have to do with delusional beliefs? Except you think Christianityis also laden with erroneous and fallacious beliefs,0,0,what does christianity have do with delusional beliefs except you think christianityis also laden with erroneous fallacious beliefs,0.6,-0.5,Negative
2494,2022-01-02 14:42:39+00:00,Aylaazari,"@tunde_ti @ChekwubeMbaoma @MgajiInnocent @amandaoruh One proof pls,",0,0,one proof pls,0.0,0.0,Neutral
2495,2022-01-02 14:22:23+00:00,Aylaazari,@OfficerJaney @MgajiInnocent @amandaoruh This is the most important place,1,0,this is most important place,0.75,0.45,Positive
2496,2022-01-02 14:22:00+00:00,Aylaazari,"@ChekwubeMbaoma @MgajiInnocent @amandaoruh Where should he tweet then?, we can sympathize and be happy for her, but ppl should be aware that it’s just a barbaric and ridiculous act. There is nothing like spiritual money or juju. Let’s wake up bikozonu",7,1,where should he tweet then we can sympathize be happy her but ppl should be aware that it s just barbaric ridiculous act there is nothing like spiritual money or juju let s wake up bikozonu,0.5958333333333333,0.1791666666666667,Positive
2497,2022-01-02 14:17:22+00:00,Aylaazari,@samuelanjorin__ For both sexes,0,0,both sexes,0.0,0.0,Neutral
2499,2022-01-02 13:49:06+00:00,Aylaazari,"@mykael_yuddy As in Omo 🤯🤯
 Like a movie",1,0,as omo like movie,0.0,0.0,Neutral
2500,2022-01-02 13:44:28+00:00,Aylaazari,"@kirkseid @Tunde_OD @AdetolaOlutosin What’s y’all problem it’s just a joke Christ 😂,",0,0,what s y all problem it s just joke christ,0.0,0.0,Neutral
2501,2022-01-02 00:35:50+00:00,Aylaazari,"@Tunde_OD @AdetolaOlutosin Tunde 😭 quench this love beating heart of mine 😭. Stop exuding confidence, intellect and altruistic qualities like it’s water. 

Stop eet, be a Nigerian man without allure like your mates kwanu. 😩😩😩",3,0,tunde quench this love beating heart mine stop exuding confidence intellect altruistic qualities like it s water stop eet be nigerian man without allure like your mates kwanu,0.6,0.5,Positive
2502,2022-01-01 21:03:47+00:00,Aylaazari,"The way Kinemon is giving Kaiso ehn,
In fact all the samurai!! #madddt #ONEPIECE1037 #kinemon #kaido",0,0,way kinemon is giving kaiso ehn fact all samurai,0.0,0.0,Neutral
2503,2022-01-01 15:36:19+00:00,Aylaazari,@mykael_yuddy @ulxma It’s not easy,0,0,it s not easy,0.8333333333333334,-0.21666666666666667,Negative
2504,2022-01-01 15:17:56+00:00,Aylaazari,@ulxma I am on this too. Amen 🙏🏾!,0,0,i am this too amen,0.0,0.0,Neutral
2505,2022-01-01 14:26:25+00:00,Aylaazari,@zumamalicious @Dimmaumeh Horrible,0,0,horrible,1.0,-1.0,Negative
2506,2022-01-01 13:01:31+00:00,Aylaazari,@Onipimpin Lemao 😂,0,0,lemao,0.0,0.0,Neutral
2507,2022-01-01 12:31:25+00:00,Aylaazari,@gbengadewoyin Farewell to you and your presidential candidates,0,0,farewell you your presidential candidates,0.0,0.0,Neutral
2508,2022-01-01 12:30:15+00:00,Aylaazari,@Onipimpin 😂 the Lord would provide,0,0,lord would provide,0.0,0.0,Neutral
2509,2022-01-01 09:43:50+00:00,Aylaazari,"@tokunbochimaobi @Uzzy_JFM It doesn’t change the fact that there could be a God, all I’m saying is my life is better without the thought of there is perhaps a God",1,0,it doesn t change fact that there could be god all i m saying is my life is better without thought there is perhaps god,0.5,0.5,Positive
2510,2022-01-01 09:42:15+00:00,Aylaazari,@gbengadewoyin And the way you talk I don’t think you have tact in easily persuading ppl to see your side and that might be perhaps a skill you’d want to develop going further since you’d require sponsorship or ppl to donate for your endeavours. Bye….,0,0,way you talk i don t think you have tact easily persuading ppl see your side that might be perhaps skill you d want develop going further since you d require sponsorship or ppl donate your endeavours bye,0.6666666666666667,0.21666666666666667,Positive
2511,2022-01-01 09:40:39+00:00,Aylaazari,"@gbengadewoyin Sex does influence gender, but gender as regards to the morphology and pattern of behaviour of a particular sex is based on the societal persuasion’s. Eh the kinds of clothes they were, the ornaments they use, how they behave etc, sex does still have a role to play. But there is",0,0,sex does influence gender but gender as regards morphology pattern behaviour particular sex is based societal persuasion s eh kinds clothes they were ornaments they use how they behave etc sex does still have role play but there is,0.3333333333333333,0.16666666666666666,Positive
2512,2022-01-01 00:52:22+00:00,Aylaazari,"@Uzzy_JFM I mf swear, didn’t sow no tithe, never stepped into a church even once, never prayed nothing and I made the most money in my life",3,0,i mf swear didn t sow no tithe never stepped into church even once never prayed nothing i made most money my life,0.5,0.5,Positive
2513,2022-01-01 00:43:48+00:00,Aylaazari,@mykael_yuddy stop eet 😂,1,0,stop eet,0.0,0.0,Neutral
2515,2021-12-31 21:49:39+00:00,Aylaazari,@gbengadewoyin That’s sex…,0,0,that s sex,0.0,0.0,Neutral
2516,2021-12-31 21:46:28+00:00,Aylaazari,@Obinna_esq Chi dinma,1,0,chi dinma,0.0,0.0,Neutral
2517,2021-12-31 21:21:45+00:00,Aylaazari,@gbengadewoyin What is it?,0,0,what is it,0.0,0.0,Neutral
2518,2021-12-31 20:57:34+00:00,Aylaazari,@gbengadewoyin Gender is not a social construct?,0,0,gender is not social construct,0.06666666666666667,-0.016666666666666666,Negative
2519,2021-12-31 20:30:34+00:00,Aylaazari,@Tunde_OD Jesus this Tunde fine kaiiiii. My ovaries 😭,0,0,jesus this tunde fine kaiiiii my ovaries,0.5,0.4166666666666667,Positive
2520,2021-12-31 11:08:12+00:00,Aylaazari,@KeemTheDreem @Elroywealthy Say na honestly 😂,0,0,say na honestly,0.9,0.6,Positive
2521,2021-12-31 00:25:36+00:00,Aylaazari,"@Johnjesse___ I love to see the English ppl speak to concisely describe don’t look up, tickles my brain 😂. I’d score yours  a neat 8.8/10",1,0,i love see english ppl speak concisely describe don t look up tickles my brain i d score yours neat 8 8 10,0.39999999999999997,0.19999999999999998,Positive
2522,2021-12-31 00:24:35+00:00,Aylaazari,"@Johnjesse___ Aswear I need it to happen, I was like let this thing not be some Jonah Moment. Teach this mf humans a lessson",1,0,aswear i need it happen i was like let this thing not be some jonah moment teach this mf humans lessson,0.0,0.0,Neutral
2523,2021-12-30 22:48:00+00:00,Aylaazari,@betty_ekems Tell mellissa McCarthy that 🙄,1,0,tell mellissa mccarthy that,0.0,0.0,Neutral
2524,2021-12-30 13:29:17+00:00,Aylaazari,@aloopakalu @Mzwakhe__ms @DailyOPMemes Hahah I watched the whole of once once again this year so it’s too soon,2,0,hahah i watched whole once once again this year so it s too soon,0.4,0.2,Positive
2525,2021-12-30 02:29:37+00:00,Aylaazari,@xoxolb @DailyOPMemes Have you started at all?,0,0,have you started at all,0.0,0.0,Neutral
2526,2021-12-30 02:29:10+00:00,Aylaazari,@boogaty13 @DailyOPMemes What episode are you watching rn,0,0,what episode are you watching rn,0.0,0.0,Neutral
2527,2021-12-30 01:54:49+00:00,Aylaazari,"@UnkieMonkie @foxbyteme I agree, I doubt there is any Hitch’s youtube video I haven’t seen. When I was deconverting. I finished delusion in two weeks and straight away to all Sam’s book and then Hitch before I started their videos",2,0,i agree i doubt there is any hitch s youtube video i haven t seen when i was deconverting i finished delusion two weeks straight away all sam s book then hitch before i started their videos,0.4,0.2,Positive
2528,2021-12-30 01:45:35+00:00,Aylaazari,@UnkieMonkie @foxbyteme It was a bit complex for me then,1,0,it was bit complex me then,0.4,-0.3,Negative
2529,2021-12-30 01:43:22+00:00,Aylaazari,@UnkieMonkie @foxbyteme Incredible,2,0,incredible,0.9,0.9,Positive
2530,2021-12-30 01:27:03+00:00,Aylaazari,@avenoirn Zoroess,0,0,zoroess,0.0,0.0,Neutral
2531,2021-12-30 01:26:11+00:00,Aylaazari,@UnkieMonkie @foxbyteme You finished Hitch’s book in a day? 😯,2,0,you finished hitch s book day,0.0,0.0,Neutral
2532,2021-12-30 01:21:29+00:00,Aylaazari,@ChiamiKuroichi @DailyOPMemes You just didn’t try enough,1,0,you just didn t try enough,0.5,0.0,Neutral
2533,2021-12-30 01:18:07+00:00,Aylaazari,@boogaty13 @DailyOPMemes We can do it together,0,0,we can do it together,0.0,0.0,Neutral
2534,2021-12-30 01:17:57+00:00,Aylaazari,@JackTheDrought @DailyOPMemes Aswear 😭,1,0,aswear,0.0,0.0,Neutral
2535,2021-12-30 01:17:43+00:00,Aylaazari,@xoxolb @DailyOPMemes Let’s do it together 😭 it’s totally worth it,0,0,let s do it together it s totally worth it,0.1,0.3,Positive
2536,2021-12-30 01:17:31+00:00,Aylaazari,@BalBanks @DailyOPMemes Enies lobby &gt;&gt;&gt;&gt;,0,0,enies lobby gt gt gt gt,0.0,0.0,Neutral
2537,2021-12-30 01:16:10+00:00,Aylaazari,"@Mzwakhe__ms @DailyOPMemes I wish I could be you, to have amnesia and watch one piece all over again and watch eneis lobby arc all over again",43,2,i wish i could be you have amnesia watch one piece all over again watch eneis lobby arc all over again,0.0,0.0,Neutral
2538,2021-12-30 01:15:19+00:00,Aylaazari,"@fukkwidaa @RemnantFracture @DailyOPMemes Aswear, I had to get to episode 100 to like it though",0,0,aswear i had get episode 100 like it though,0.0,0.0,Neutral
2539,2021-12-29 21:01:15+00:00,Aylaazari,"@ebelee_ He didn’t ask to be born to be fair, she made the decision",0,0,he didn t ask be born be fair she made decision,0.9,0.7,Positive
2540,2021-12-29 20:26:29+00:00,Aylaazari,@ebelee_ Started a virgin ending as a ***,1,0,started virgin ending as,0.0,0.0,Neutral
2541,2021-12-29 19:39:13+00:00,Aylaazari,@oderaszn Atheist and proud 😊,1,0,atheist proud,1.0,0.8,Positive
2542,2021-12-29 19:21:03+00:00,Aylaazari,@Candice_brownn So did you find him?,0,0,so did you find him,0.0,0.0,Neutral
2543,2021-12-29 19:09:55+00:00,Aylaazari,"@Chukalito @Chidimadethis @Morris_Monye Instead of Pain, you shall know joy",0,0,instead pain you shall know joy,0.2,0.8,Positive
2544,2021-12-29 19:04:05+00:00,Aylaazari,@kunalpanchal It’s the kind of English I was looking for to describe the movie,2,0,it s kind english i was looking describe movie,0.45,0.3,Positive
2545,2021-12-29 18:17:55+00:00,Aylaazari,"@Johnjesse___ Same here,  I got to episode 3 and I’m very sure there is no correlation because what’s this amnesia???",1,0,same here i got episode 3 i m very sure there is no correlation because what s this amnesia,0.5625,0.325,Positive
2546,2021-12-28 17:45:51+00:00,Aylaazari,@Johnjesse___ I was trying but mehn…. 😂,0,0,i was trying but mehn,0.0,0.0,Neutral
2547,2021-12-28 13:58:47+00:00,Aylaazari,@tesserendipity Eyah,1,0,eyah,0.0,0.0,Neutral
2548,2021-12-28 13:33:25+00:00,Aylaazari,"@tesserendipity I have lived life with the thought of God and I am living life without that assumption and it’s the best thing that ever happened, I understand the pseudo joy you think you have but it can’t compare to the peace and tranquility of life without the fear of God!",2,0,i have lived life with thought god i am living life without that assumption it s best thing that ever happened i understand pseudo joy you think you have but it can t compare peace tranquility life without fear god,0.25,1.0,Positive
2549,2021-12-28 13:27:41+00:00,Aylaazari,@dn_atheist Any proven source ?,0,0,any proven source,0.0,0.0,Neutral
2550,2021-12-28 09:02:25+00:00,Aylaazari,@tesserendipity If only God existed,16,0,if only god existed,1.0,0.0,Neutral
2551,2021-12-27 20:54:52+00:00,Aylaazari,"@MarinatedTurks You’d get better amen. You are beautiful without but if you want to learn it, just keep practicing",1,0,you d get better amen you are beautiful without but if you want learn it just keep practicing,0.75,0.675,Positive
2552,2021-12-27 20:51:59+00:00,Aylaazari,@Qossi__ @Ter94353588 @brandonchawane @Jollz Osinor energy 😂,0,0,osinor energy,0.0,0.0,Neutral
2553,2021-12-27 20:51:42+00:00,Aylaazari,@brandonchawane @Ter94353588 @Jollz Tell that to the dinosaurs,6,0,tell that dinosaurs,0.0,0.0,Neutral
2554,2021-12-27 20:49:24+00:00,Aylaazari,@Mabet60499290 @Rakgadi_WaTsona That’s not what this tweet is about pls,9,0,that s not what this tweet is about pls,0.0,0.0,Neutral
2555,2021-12-27 20:46:09+00:00,Aylaazari,@mykael_yuddy Pls let’s lie in peace,1,0,pls let s lie peace,0.0,0.0,Neutral
2556,2021-12-27 13:13:10+00:00,Aylaazari,"@tysalihu @princesswummie @KarenCambridge5 They are both staged, but bottom looks more genuine and homely. Actually perfect.",2,0,they are both staged but bottom looks more genuine homely actually perfect,0.6666666666666666,0.6333333333333333,Positive
2557,2021-12-27 10:28:05+00:00,Aylaazari,"@Chude__ Same here, like it starts since the past two weeks, i didn’t have to think about charging till at night, now I’d be talking to ppl and I have to charge it, Apple really does shit with these batteries after one year",1,0,same here like it starts since past two weeks i didn t have think about charging till at night now i d be talking ppl i have charge it apple really does shit with these batteries after one year,0.34375,-0.0625,Negative
